527	65
10099	6
10670	74
9910	66
5413	43
15535	61
6065	511
7324	342
682	198
1987	182
6155	5
7045	113
9278	406
27097	1612
8095	349
1255	54
4413	731
13224	65
8748	485
634	280
2007	831
6295	332
639	3454
8260	631
31580	793
220	820
12851	198
16083	212
7055	1434
1389	1146
20931	104
19063	118
9374	485
12831	52
2131	226
12356	297
2506	117
10872	1
5061	1249
21198	3
2347	165
18356	459
8948	117
11842	414
5439	198
5635	512
47	1753
7979	733
6382	987
1881	298
522	743
13259	363
17044	398
26085	67
2758	92
3393	131
10992	856
2138	1030
10923	527
2891	1555
4756	39
430	384
3328	658
9254	123
516	1953
873	61
1060	207
8482	60
5188	607
9366	746
7376	442
2527	30
1209	673
3600	1769
2138	1529
6770	187
7627	153
6310	92
9763	937
15599	762
6160	450
18507	106
15013	6
960	262
30687	45
17350	27
7517	11
13976	220
12789	158
8306	836
3287	734
4902	140
9038	20
167	744
7996	11
2618	653
5093	20
22627	455
2113	226
7301	40
10737	178
942	1775
5955	187
4856	251
237	176
1080	114
6281	282
25136	486
2647	387
1067	58
7170	176
27720	1101
72	363
15489	72
3186	191
2034	1778
12877	119
8196	29
13314	107
14306	251
10692	3394
4624	152
13508	213
356	3920
5073	236
6942	270
5882	2470
20385	625
12940	78
15853	222
208	151
4807	1143
29548	914
23513	316
4195	655
11520	580
6303	89
24	996
1444	880
8606	263
17925	89
4638	358
11149	54
4159	89
6183	6
5871	549
2718	195
1171	133
7319	115
17281	250
26277	39
3374	282
4901	607
6224	427
13085	1026
11099	115
18903	131
7606	1105
16767	58
7951	382
5402	309
21027	104
15665	27
19	845
1137	882
6550	58
3756	755
12873	210
4627	136
5812	697
8602	199
9337	785
28602	118
19484	48
511	75
22312	8
950	745
1292	104
10435	338
4471	1967
26159	81
3270	328
1014	3
1959	280
13	1554
5415	2261
5884	73
24298	406
12146	117
1853	936
909	603
22552	61
2020	158
8117	2123
3235	149
24499	140
10616	220
4330	708
809	231
1763	297
10248	257
4700	89
5296	135
11970	451
4399	50
15624	81
1279	202
11419	29
983	13
10003	10
28885	298
5162	567
7130	397
13649	11
17065	98
409	450
18644	49
4637	183
1215	538
3214	537
1605	2086
523	202
19327	99
19168	221
756	306
1661	30
12947	341
6224	160
7296	31
7731	135
2299	250
18729	6
25822	89
32337	58
3430	1228
4865	844
6370	20
9542	10
931	53
5038	40
2945	387
1475	766
1091	1025
23587	49
1006	123
6416	353
2303	104
13356	41
3125	1041
1363	873
3359	315
8235	260
11742	1046
8747	298
4561	1547
15805	279
9756	58
3348	769
1552	365
867	10
6922	1356
12893	53
19670	35
2729	776
13420	115
7960	231
52	1737
4770	13
23339	930
10719	198
1941	262
2669	540
8526	181
14072	674
1776	1503
47	3400
1883	415
1584	2332
13312	7
10468	118
1264	2641
6138	44
2784	268
6547	2360
726	1373
9398	1822
23108	450
2338	118
29983	11
8555	363
8103	181
9788	658
1864	1737
11269	131
10803	99
22119	607
7761	634
5383	607
6702	195
28487	3
1185	153
17827	1835
33272	694
1903	576
12613	163
16759	55
9583	430
18430	555
1831	207
4772	752
11575	451
14080	608
11687	207
3833	2272
12607	106
3787	226
3421	39
2584	1199
389	461
7307	604
9759	72
3988	445
2317	2505
10409	180
4580	251
10130	873
6734	129
1658	115
15760	403
232	151
2858	262
559	733
1775	65
12316	198
17978	92
11978	60
4477	2760
12262	775
13674	358
11643	169
17438	61
15479	393
1002	1438
15128	27
14795	146
14394	408
3676	11
5398	110
3839	40
55	2769
357	1822
7090	96
20192	107
2840	461
9026	198
3073	1022
13676	210
5750	409
704	25
17858	1031
1080	26
27404	87
21467	401
728	3458
13104	114
5566	775
3593	180
20033	486
11977	353
8875	11
11754	1107
25417	72
10192	107
11729	67
11082	146
6926	752
15657	132
1527	65
5210	229
934	1574
285	1563
12607	3
18275	486
17070	1253
1002	576
15479	124
6923	1200
2718	1791
5465	547
3059	3498
2712	398
3218	159
407	131
2708	180
4151	135
10675	1208
15607	262
26449	660
24498	173
11785	115
15753	324
1916	169
19587	266
4272	508
12482	576
604	131
4455	116
15501	106
10641	2052
1930	207
8572	115
13837	607
15517	73
533	326
23272	298
21479	549
9704	1895
12879	215
1476	937
25035	5
3031	346
10020	207
22200	84
20881	1067
19445	118
2839	170
2895	135
28343	270
11075	115
4003	10
190	3932
12653	149
17396	327
6627	1072
12201	667
9801	149
19574	31
5412	643
2690	1432
1090	530
9596	313
1474	157
30721	18
11918	146
4482	371
17504	27
7994	387
8315	447
30511	2052
3265	623
209	2045
7787	283
2083	406
9984	479
5685	262
5253	74
2631	667
15831	27
662	129
6972	207
2150	10
874	1032
5445	332
5306	372
11001	451
21236	1144
2811	107
20396	198
16990	142
6406	226
3118	1188
6742	30
6990	49
4381	454
3970	1340
2068	27
2561	910
11360	8
408	316
12458	324
8318	13
9350	118
6807	225
728	459
4023	333
8343	22
3505	222
12240	2554
338	891
12429	71
4477	776
27556	58
108	484
4857	501
8210	96
839	29
5529	182
2360	139
1952	1065
15294	623
2982	750
24760	1035
2489	122
3380	1411
538	459
6455	744
1751	15
1576	499
10412	512
31319	182
28165	49
21044	176
1318	328
11707	838
159	372
1586	263
15170	1811
34	786
8482	522
11055	608
1839	1248
5909	135
1307	2803
8916	171
1136	284
59	33
942	476
23780	10
7973	1036
7381	41
8742	30
2840	326
18410	783
4228	11
3787	98
4486	888
14867	3
12712	10
10698	195
12731	48
21417	686
2413	283
5415	904
214	2104
2708	473
27641	135
7470	64
24142	30
16509	107
9791	363
31180	118
11480	198
3583	126
8454	750
1765	255
20894	268
4425	332
31303	89
6323	11
17760	461
23824	250
4628	1047
8571	49
4568	1913
9904	571
4480	398
2519	698
10926	106
11465	210
29042	8
2510	1228
753	3721
7914	607
480	1887
13221	445
826	265
11979	163
6111	106
4883	2544
1046	398
2989	67
2383	494
6300	262
13794	479
32009	1026
12074	159
13646	30
16224	1465
4829	254
31110	1454
16816	296
1118	39
19384	187
465	660
8232	401
2075	624
18675	87
573	270
9510	99
979	414
23483	496
235	747
1559	1854
20137	1835
10898	398
3109	49
321	260
2504	406
26173	153
3107	1534
372	537
14104	418
12785	169
1406	163
22209	1157
8455	109
8173	1755
981	135
5612	142
6639	316
103	404
9393	49
27865	30
3120	408
12496	337
1015	231
6002	2290
14009	17
12525	40
2077	250
2172	4141
6754	65
2666	106
6025	268
15131	270
23423	775
3414	101
9162	73
4418	837
1094	2634
1114	39
14873	223
18484	236
15096	17
5487	873
14408	645
3395	623
16285	75
8176	133
18173	8
285	2402
2578	1987
3010	870
14974	612
10906	588
2371	893
11458	929
3389	5136
9930	109
4717	1059
2138	698
190	727
338	8
8206	169
2825	398
24629	8
12957	50
327	74
1660	169
23724	194
21482	118
3214	99
8758	92
20776	1199
23869	135
9091	263
8748	50
11457	300
24932	1102
17906	211
6998	1980
18324	537
1385	327
9595	142
7706	56
1112	332
4514	674
15529	190
4050	11
456	350
10460	1411
1285	1362
1590	899
2427	551
20048	282
7281	180
1515	261
5776	270
4017	190
1563	551
6817	551
11036	118
1610	181
2049	1750
7676	298
27970	68
6175	57
231	368
12112	5136
21757	115
2405	185
7961	752
12020	118
1077	1838
5166	292
3694	1207
14749	142
18029	856
7498	1113
4970	338
17777	166
2654	472
7379	33
28106	126
15452	67
5909	76
2629	58
13291	1721
11235	99
16484	255
14503	39
25533	420
3965	901
7219	167
16700	35
21141	59
1163	122
1630	98
2791	3112
2260	139
7625	501
7704	33
2336	135
30233	50
1135	74
8568	524
5422	298
10541	31
4637	1765
7748	27
17844	704
21474	195
10733	527
5407	64
6602	39
8453	235
12246	262
4385	1551
8888	13
21621	73
11133	40
16759	547
13271	870
7678	226
250	107
1841	848
13961	893
3072	531
3818	299
77	31
15187	140
9562	589
8758	31
13266	115
4263	41
5049	233
17573	247
5981	298
10226	153
9409	31
4477	2580
26096	10
5007	135
5628	2096
24221	365
1883	852
5254	136
4294	30
836	16
6911	1
21621	74
2040	287
4778	1022
1832	563
2262	207
20931	31
17622	1291
6168	140
15157	65
5775	1761
5269	1321
17395	300
9526	1390
8289	476
3857	1141
10544	1833
15046	30
2187	1812
4103	104
10415	114
3794	87
20144	341
9652	53
19550	181
14088	166
625	594
27950	929
17226	560
2187	931
2708	146
949	842
55	509
4014	151
6815	146
20290	49
23931	997
3801	6
28589	8
1015	316
22242	1105
8877	341
20314	261
12279	55
1171	248
18567	901
1485	133
4911	151
20161	492
2052	122
8260	504
25168	349
28999	181
15043	182
1531	576
17861	426
1471	2434
14867	10
5717	99
18888	81
8877	220
6905	1047
10109	220
8319	194
8464	49
4253	1360
1830	50
303	1031
4421	660
13438	4
8243	473
22910	613
1993	210
18351	352
2272	360
7967	59
3414	2592
1902	1665
1277	580
238	1527
1268	2163
3277	73
23730	6
18994	103
3719	934
2757	466
7040	616
840	153
719	118
5299	194
12964	937
9643	27
18283	1506
17100	151
14502	688
3222	837
17474	58
656	310
4935	198
14034	180
10329	135
9019	620
1478	63
2406	67
8554	153
11761	135
2424	1200
16701	902
1789	5
18353	598
11616	291
18775	239
32184	773
20183	65
16851	29
4174	428
17119	210
875	541
15546	159
29135	84
11053	63
11512	300
480	135
14272	2238
250	122
18524	163
2126	675
19169	135
715	443
20251	1107
13339	8
4751	801
27372	198
33822	49
18035	805
8176	401
26475	118
4051	532
28705	332
19550	570
756	3
2178	106
7411	61
337	1562
12131	11
12272	181
11560	49
10735	61
13628	54
11563	597
18984	39
9981	231
10713	916
3893	39
1216	216
11517	80
11061	41
859	1309
640	20
6327	2024
1832	940
4795	977
7726	3
12256	183
14396	536
201	1025
13334	1353
5738	33
837	84
591	6503
23879	466
10194	170
6582	81
23109	198
4663	893
32373	524
17150	222
11051	3
878	298
7027	942
27870	68
23472	60
2405	1036
7200	64
1808	518
10663	61
2809	1236
9643	660
10998	1170
13580	831
903	820
1999	53
4722	54
20237	114
9891	614
11715	30
27807	27
431	337
8064	68
12645	107
2892	1242
4368	11
3383	927
18966	904
3431	820
7979	67
1983	1265
16015	136
6308	249
9129	607
5716	342
4674	855
17265	333
1581	114
4527	793
967	2582
3051	1756
4896	990
3650	847
3838	30
21477	53
3471	63
12920	55
1887	56
1627	826
8247	316
1992	148
3958	1850
9911	65
3312	41
3286	450
516	17
19309	27
9612	387
6478	283
976	158
10044	3349
17594	1208
5906	179
18285	1321
1835	163
10655	444
7505	181
13375	61
15682	109
19665	49
23780	73
190	2554
14679	31
5557	607
18033	1434
2000	453
6612	697
25332	222
2196	219
11283	49
4673	74
17543	103
915	709
1631	855
2348	614
4705	71
4310	94
6962	31
14700	3
2333	15
6933	2010
9199	538
5778	167
888	186
10938	1248
8637	151
14812	8
386	1164
11542	270
1302	39
6243	149
13384	32
9129	200
22838	121
2103	207
7502	538
3498	216
21459	442
1728	135
17875	663
5525	119
11277	504
20713	1188
3449	800
1941	55
22155	43
3196	232
1244	629
7963	63
6166	479
10578	89
2602	357
226	991
539	1725
3683	31
23730	32
3717	1280
3348	112
19567	2144
4829	114
25956	2123
13001	262
14344	1265
12097	80
3430	297
9261	10
10495	110
873	44
8606	409
2982	260
4721	697
4973	620
941	198
15724	135
9007	382
23820	198
4198	94
4985	1434
11294	211
19327	341
702	731
16982	1358
30649	282
14538	270
309	103
1656	2502
17842	1111
11766	920
5676	35
5897	30
3901	444
18033	1914
3843	3888
4344	283
7000	614
16255	50
8798	146
5936	76
846	481
8902	1822
21486	536
4065	185
21118	937
17736	41
9278	750
14970	2148
3010	104
14535	106
1093	540
31712	444
29460	49
875	1309
7578	134
46	257
6349	832
4266	336
17888	3
2467	35
28106	207
27861	372
20654	135
4381	2768
2822	576
7787	81
14444	3
12333	1
25267	471
27526	31
8686	252
1937	240
9872	1136
20641	92
12765	178
2443	108
6630	149
11228	99
704	56
8136	135
12535	1006
6443	506
1030	567
8401	481
5178	251
6220	585
190	1223
10817	118
28362	1824
13962	86
3638	773
712	255
1679	647
22143	96
4525	364
665	272
14022	330
7320	61
4392	683
341	873
421	252
1709	21
3253	116
2172	27
54	76
30303	75
2102	181
10979	226
14078	198
295	477
22227	444
1319	33
12033	1923
1933	60
20335	3
856	354
25	446
18365	118
8677	360
7952	39
11858	11
12129	118
6962	353
13145	616
2782	1007
2049	167
1704	826
6711	5097
10211	198
395	556
7508	338
17188	41
7657	583
23724	11
6268	73
5955	1211
1627	644
7440	140
6765	2508
15348	730
16553	444
12877	123
3932	1770
3258	536
16472	1309
7507	618
256	501
5781	139
21694	905
11157	1106
883	615
13653	1399
5127	194
14805	180
12977	358
14380	338
8216	332
973	502
31266	198
16219	146
25834	1737
672	332
8143	32
20987	363
1240	2793
7042	803
8336	146
742	67
15618	423
16233	2109
19374	149
4399	54
1448	180
9910	77
1567	1047
15406	752
6116	166
6583	10
14035	48
4705	370
2196	142
22086	35
24483	142
1872	141
2106	663
18664	123
2365	169
28118	1039
10853	202
9015	363
14893	118
5969	273
6370	103
5862	367
3314	47
1582	270
5060	818
30051	316
347	3154
16480	106
10226	38
14787	146
22714	1747
29613	882
16402	486
4483	33
28263	44
3204	84
9831	660
4829	74
21771	501
27956	118
2839	2254
24383	49
13728	270
21166	638
2819	141
6895	29
5746	282
9356	92
2105	1032
14229	115
11883	30
30565	53
20958	27
12694	32
4937	826
22884	13
23635	1
12807	99
7498	341
6421	148
9045	29
2716	2121
933	513
11383	315
4612	2000
16046	50
18851	135
2457	2020
5761	74
11676	2601
20325	11
13802	1498
19516	49
16229	171
19767	68
7779	194
3659	3
9758	11
17052	60
5903	118
16895	180
20305	638
6169	451
27900	65
3314	198
4187	73
4275	313
1533	800
20714	74
13086	536
27805	248
1211	1760
6312	139
17957	96
2313	60
3357	74
10490	17
875	123
5391	1164
11235	109
2497	58
1730	571
22653	54
11759	186
6365	518
6088	61
11653	140
5114	282
14973	132
4052	225
9857	27
9479	731
4119	516
4837	173
11584	492
1069	8
961	934
6463	282
6510	60
77	2493
16419	1642
9832	59
18963	233
22003	75
9226	904
224	3
1126	93
24396	3216
5795	3
7715	654
3097	3424
16467	697
20233	135
31039	171
24069	450
7703	188
17121	106
1261	466
5971	727
15000	2588
3204	394
6729	1028
1148	916
3348	644
3843	160
19653	129
13051	246
20660	13
4561	708
1758	3649
2506	1454
16657	58
7638	1127
25443	106
7918	610
201	121
8794	123
5936	53
5210	801
5603	1953
4757	65
589	439
18368	297
1057	306
750	2112
19	796
1649	1635
1068	317
27043	991
16732	1112
7452	1281
12960	142
18777	49
1276	623
4800	27
2210	1470
3383	104
1307	59
1800	31
8559	783
1928	583
12227	364
341	972
9341	486
5960	277
6934	1659
2039	1036
6851	688
16887	169
1237	2073
642	50
16357	61
309	645
9235	75
13884	1362
661	402
18264	697
9577	30
1060	143
18259	44
10498	1028
10879	236
5365	343
14162	198
9114	118
3206	1465
10700	144
5594	300
3982	146
2592	888
16652	191
6244	26
8914	99
2165	327
2114	220
8364	117
13607	72
26499	873
6614	207
7279	328
2541	601
20190	29
33550	106
4929	406
12567	250
910	140
5301	773
6097	50
21707	298
14406	129
23303	1576
7095	215
10326	598
26365	914
6147	800
3031	710
22735	30
14759	1146
3694	73
2262	74
4852	283
5058	909
6983	422
6641	570
13882	930
15054	73
4135	479
7647	1117
4844	135
13728	536
8781	134
1048	828
64	96
6687	60
22148	157
3397	800
16011	53
6152	45
5824	198
10355	135
3074	2534
8982	549
7938	873
13134	64
29388	75
3048	977
7078	1511
29787	408
5955	481
11080	223
20783	173
18557	272
2722	827
2034	818
5246	96
22660	97
1142	65
7469	487
2818	411
30084	136
2642	262
16360	107
3267	182
2463	89
1501	377
5555	72
7484	4510
8143	76
17127	135
8938	131
10794	3
12171	395
19303	147
28339	40
9794	198
4966	481
2267	222
8217	58
185	743
2504	1887
16916	76
897	625
303	671
13753	133
3733	1419
952	621
14537	220
12506	78
4896	234
3651	207
8329	3272
867	135
6568	567
1236	87
1694	268
4896	201
25278	777
27213	234
3435	881
869	113
6092	820
19707	26
8463	519
15596	473
2182	752
12020	418
9224	72
6626	953
24	49
11816	41
29006	111
7364	58
5957	57
12288	63
8980	169
15760	67
21064	648
17221	122
5237	601
26476	163
637	418
14503	660
13560	479
16813	582
1353	508
2085	257
7224	99
23417	602
17152	27
226	1368
16254	1276
1640	265
2891	56
7192	159
1819	115
919	322
12644	8
10135	222
1319	644
14416	198
967	893
14488	10
2052	826
5000	56
10900	13
770	209
18426	180
17746	620
591	1885
8535	163
351	55
2827	607
4656	530
19312	30
4213	390
18692	880
12194	93
13090	648
1706	444
7559	262
2283	1649
16840	449
7790	8
1758	1
17775	181
3451	1026
10125	486
19	4638
2059	198
260	420
3874	1360
22984	53
944	226
8476	13
10263	551
5415	110
4459	67
467	104
18432	1107
9445	6
24843	26
4718	488
5670	87
24343	71
391	471
6419	414
12511	41
3043	622
11269	837
9436	981
767	447
7226	8
14227	391
456	1092
2681	1111
5844	1031
19243	27
5434	104
20395	266
1475	3032
26047	116
5542	261
6085	508
5141	290
256	21
3142	39
662	211
7779	58
15033	163
13090	806
2967	834
2809	221
2833	251
16391	536
6090	29
2196	261
6042	6
5563	517
2675	549
15889	2554
8983	142
14598	474
17133	481
1943	92
3530	262
681	1277
1199	118
6380	1362
8666	658
10130	59
59	938
1833	5442
14177	3
4934	336
7616	199
3531	149
1037	2318
23233	39
4900	3112
838	1795
10656	697
10291	106
17129	282
5881	257
27685	31
11088	1339
16051	58
6556	547
448	159
3180	157
22084	486
16373	535
3494	436
6721	1111
481	411
5761	1406
5978	498
2107	2843
4546	146
2422	135
9899	234
19041	1107
2673	54
4955	126
9872	297
208	261
1581	109
4035	631
809	272
5788	889
6101	244
10417	55
20976	251
12847	261
8538	131
7058	2680
1077	611
3776	809
3878	570
5769	74
19848	800
11518	182
8260	3896
2673	239
1209	5914
734	232
2578	148
12971	953
7819	131
19312	545
16300	173
6346	109
23368	298
5589	471
11275	418
7031	61
5393	240
3263	30
2763	1050
3038	686
15668	666
1797	312
15889	74
1582	73
1060	930
8866	889
5414	254
754	26
1406	151
14488	536
3160	198
33301	104
16133	333
9929	1254
20990	67
15378	198
13823	142
4705	688
2638	32
4896	1132
10436	72
4969	695
18792	118
1555	107
10340	450
12961	2582
1910	109
10426	81
1319	968
1333	338
3427	24
7162	752
1814	1155
8995	447
672	163
6178	32
9544	1154
11766	54
13266	39
4637	1895
1238	1902
581	77
29328	11
2438	1804
16709	486
11480	632
16476	686
23192	1642
13413	731
1241	577
8774	39
1890	937
18508	3595
2889	10
5801	330
17455	444
204	1036
14525	135
6786	169
4214	479
27776	220
5803	488
7661	316
20818	734
7120	547
19593	638
7062	32
2405	894
7279	598
11337	2081
6817	53
3145	746
201	1665
1656	250
407	72
2126	65
1409	2331
3305	3417
1806	959
1203	655
9763	6
13261	333
4642	1218
1500	245
21403	30
9260	1032
6336	1528
12272	298
22953	60
1557	382
210	2001
25185	8
359	1654
1483	94
130	8
14443	3
5417	324
1813	26
20511	135
5167	977
28427	135
6263	74
2858	55
25323	181
5064	991
3921	147
5041	1377
2850	118
20467	118
32501	171
2740	1015
220	578
6889	48
3187	490
2723	943
21978	146
20610	129
7787	1497
108	731
66	783
12176	76
338	262
2944	324
17021	934
3218	137
10965	734
6626	246
7757	775
6252	826
96	450
1048	171
6171	131
6940	67
12784	181
5617	959
24945	61
1197	8
2767	73
5942	74
2210	2278
9472	153
13564	60
116	261
5288	67
5452	118
7235	1
16696	8
16724	298
456	871
26161	448
11638	74
418	941
441	2811
4794	3
1916	72
5592	727
190	2510
3363	1550
4999	387
4003	693
3057	169
21410	514
2358	1562
3196	207
13051	1136
1590	69
22509	220
9627	338
22408	972
15619	11
11998	60
18509	50
1301	398
12887	423
26498	758
17202	96
10831	8
4621	260
2255	455
1952	710
5528	311
461	353
4458	844
642	1666
1489	198
424	1056
6894	263
12211	1975
12110	260
13563	233
12799	188
5833	332
3517	207
14812	181
30710	623
16105	298
4883	248
10729	107
8446	118
1805	1028
28438	13
13461	333
1758	298
16554	486
11775	1668
1453	398
3909	131
4684	272
9748	41
29390	60
6002	69
20599	758
2372	107
10067	106
3243	508
2685	365
17075	496
3316	1779
3374	1470
16109	221
3108	398
13266	2047
5952	106
5195	68
5301	1708
17133	450
5398	194
11476	77
13841	409
11737	136
19739	25
20599	486
1423	354
29805	53
2769	481
23803	327
8951	577
19341	103
12168	92
34974	136
13534	118
10819	78
28890	354
11625	61
3652	442
1811	612
3950	126
703	1142
9347	250
7162	1282
7282	211
15411	220
633	73
17890	372
3932	387
1007	391
5655	1170
14436	30
3857	33
32806	1146
2195	179
17263	59
4307	560
5417	620
10585	32
9984	280
17854	2638
10629	821
12272	547
13721	59
16774	777
8902	169
13444	153
14546	222
15621	344
6039	317
22948	512
10829	42
1258	820
1773	1470
7593	99
11932	169
4127	13
16160	13
16472	72
10902	732
27239	27
3308	1200
431	4939
712	3112
14629	221
999	625
7587	159
31963	31
5462	322
17882	122
457	198
5218	11
2672	578
2440	61
31865	61
3498	260
89	422
3107	588
6758	962
20665	316
5077	135
17371	140
1292	861
15164	210
5179	62
1922	191
5770	72
8644	944
9775	122
24371	126
3089	1980
3920	111
8629	169
4687	1170
5539	216
6782	625
22019	1056
1117	141
7647	115
23658	160
15516	27
696	114
26898	363
3890	495
371	222
4760	745
888	72
8606	337
7559	41
6778	207
16759	72
17006	8
18903	106
1661	2610
1349	364
1155	1245
14017	1844
8316	166
8364	106
7625	222
1228	125
11383	75
2442	267
2369	53
141	127
319	485
3618	632
1296	48
561	104
20695	358
6581	61
1275	8
7377	140
23903	261
12775	2321
6108	191
3974	50
771	1770
10963	613
1000	433
10578	693
7246	49
5911	485
4534	1554
18805	842
6928	1039
12725	60
1590	1832
5318	50
18790	404
3090	576
2349	316
979	266
4037	316
10103	123
5272	97
14054	106
14863	44
815	468
15573	53
5313	571
14689	290
12577	1835
7222	237
7437	205
18927	684
21470	10
10031	370
764	186
5139	198
4789	89
13188	775
18173	11
7405	620
16594	343
1590	3825
3218	504
2034	672
13457	453
17165	222
29770	92
9285	8
11375	118
6327	2671
1302	58
100	2091
18536	198
10269	1157
2651	201
1030	88
1398	251
471	53
805	30
2395	106
3074	1688
1864	878
3900	185
16484	1408
6547	395
8724	270
13459	11
10969	118
942	470
27317	398
33107	92
13934	60
34219	878
8880	901
1810	428
16175	488
12382	107
3107	3238
8934	122
3376	1068
1743	5
14041	1548
13906	840
5823	60
12146	655
5767	1383
2026	832
12212	31
6153	67
